0.000000,0.000000
0.000000,0.000000
0.000000,-0.286466
-0.025164,-0.557501
-0.074039,-0.811670
-0.145052,-1.047637
-0.236518,-1.264174
-0.346652,-1.460172
-0.473578,-1.634655
-0.615339,-1.786786
-0.769917,-1.915873
-0.935236,-2.021380
-1.109184,-2.102930
-1.289623,-2.160309
-1.474405,-2.193469
-1.661385,-2.202529
-1.848439,-2.187777
-2.033473,-2.149665
-2.214445,-2.088811
-2.294111,-1.998781
-2.179406,-1.898841
-2.070435,-1.803899
-1.966914,-1.713704
-1.868568,-1.628019
-2.042812,-1.444569
-2.016196,-1.335654
-2.090659,-1.163773
-1.996672,-1.097925
-2.112948,-0.854988
-2.206056,-0.605941
-2.267414,-0.362856
-2.309716,-0.112650
-2.321336,0.124046
-2.320758,0.379998
-2.296735,0.632284
-2.245040,0.859762
-2.175906,1.099976
-2.068235,1.062768
-1.960891,1.168021
-1.830608,1.394266
-1.717264,1.431760
-1.580018,1.533186
-1.395654,1.722913
-1.325871,1.636767
-1.109221,1.798764
-1.053760,1.708826
-1.001072,1.623384
-0.859876,1.627870
-0.711696,1.629199
-0.654268,1.562002
-0.474018,1.562692
-0.186750,1.596784
0.094994,1.605585
0.090245,1.525306
0.085733,1.449040
0.081446,1.376588
0.077374,1.307759
0.309977,1.559638
0.294479,1.481656
0.279755,1.407573
0.336302,1.515525
0.319487,1.439749
0.303512,1.367761
0.288337,1.299373
0.273920,1.234405
0.260224,1.172684
0.247213,1.114050
0.018743,1.246388
0.017806,1.184069
-0.070392,1.158151
-0.234261,1.132145
-0.508992,1.079093
-0.483542,1.025138
-0.459365,0.973881
-0.722840,0.928742
-0.686698,0.882305
-0.652363,0.838190
-0.906189,0.799836
-0.860879,0.759844
-0.817835,0.721852
-1.063387,0.689314
-1.010218,0.654849
-0.959707,0.622106
-0.911721,0.591001
-1.151159,0.590154
-1.093601,0.560646
-1.038921,0.532614
-1.271999,0.534687
-1.410729,0.546513
-1.340193,0.519187
-1.411991,0.546148
-1.341392,0.518840
-1.549924,0.571040
-1.550674,0.572319
-1.648578,0.628923
-1.811832,0.744795
-1.721240,0.707556
-1.851287,0.860219
-1.908616,0.972788
-1.813185,0.924149
-1.938635,1.065982
-2.040459,1.218980
-1.938436,1.158031
-1.841515,1.100130
-1.749439,1.045123
-1.841833,1.215826
-1.909326,1.392932
-1.813860,1.323286
-1.723167,1.257121
-1.637009,1.194265
-1.555158,1.134552
-1.592889,1.339979
-1.513245,1.272980
-1.437583,1.209331
-1.365704,1.148864
-1.297418,1.091421
-1.300376,1.315170
-1.235357,1.249411
-1.173589,1.186941
-1.114910,1.127594
-1.102282,1.354416
-1.047168,1.286695
-0.989104,1.452162
-0.939649,1.379554
-0.892666,1.310577
-0.840923,1.531425
-0.798877,1.454854
-0.758933,1.382111
-0.720986,1.313006
-0.659897,1.310664
-0.626902,1.245131
-0.514001,1.457485
-0.413125,1.574676
-0.392469,1.495942
-0.372845,1.421145
-0.354203,1.350087
-0.336493,1.282583
-0.319668,1.218454
-0.303685,1.157531
-0.288501,1.099655
-0.357592,1.094751
-0.371920,1.052292
-0.634724,1.053307
-0.602988,1.000642
-0.857863,0.979313
-0.814970,0.930347
-1.060665,0.887385
-1.007631,0.843016
-1.242898,0.779245
-1.180754,0.740282
-1.404361,0.656639
-1.334143,0.623807
-1.267436,0.592617
-1.486709,0.516357
-1.412374,0.490539
-1.619212,0.394735
-1.538251,0.374999
-1.461338,0.356249
-1.665728,0.267159
-1.582442,0.253801
-1.503320,0.241111
-1.705610,0.157779
-1.620330,0.149890
-1.539313,0.142395
-1.739804,0.063998
-1.652814,0.060798
-1.570173,0.057758
-1.769121,-0.016407
-1.680665,-0.015586
-1.596632,-0.014807
-1.794257,-0.085344
-1.704544,-0.081076
-1.619317,-0.077023
-1.815807,-0.144448
-1.725017,-0.137226
-1.638766,-0.130365
-1.834284,-0.195124
-1.742570,-0.185367
-1.655442,-0.176099
-1.850126,-0.238571
-1.757620,-0.226643
-1.669739,-0.215310
-1.863708,-0.275822
-1.770523,-0.262031
-1.681997,-0.248929
-1.597897,-0.236483
-1.800647,-0.271288
-1.710615,-0.257723
-1.625084,-0.244837
-1.826475,-0.279224
-1.735151,-0.265263
-1.687059,-0.261933
-1.602706,-0.248836
-1.522571,-0.236394
-1.518363,-0.295608
-1.442444,-0.280827
-1.370322,-0.266786
-1.376521,-0.529997
-1.358023,-1.074214
-1.239794,-1.591220
-1.177804,-1.511659
-1.118914,-1.436076
-1.062968,-1.650738
-1.009820,-1.568201
-0.909001,-2.060507
-0.714121,-2.510583
-0.678415,-2.385054
-0.495064,-2.818902
-0.226391,-3.196371
0.115809,-3.504279
0.110019,-3.329065
0.289862,-3.381038
0.275369,-3.211986
0.261601,-3.051387
0.248521,-2.898818
0.236095,-2.753877
0.224290,-2.616183
0.213075,-2.485374
0.202422,-2.361105
0.192301,-2.243050
0.232819,-2.412942
0.221178,-2.292295
0.210119,-2.177680
0.249746,-2.350841
0.237259,-2.233299
0.225396,-2.121634
0.214126,-2.015552
0.228584,-2.200133
0.217155,-2.090126
0.256430,-2.267665
0.243608,-2.154281
0.231428,-2.046567
0.269990,-2.226284
0.256490,-2.114969
0.243666,-2.009221
0.231483,-1.908760
0.245072,-2.098680
0.232819,-2.095815
0.221178,-1.991024
0.235283,-2.176831
0.223519,-2.067990
0.212343,-1.964590
0.226889,-2.151719
0.215545,-2.044133
0.204768,-1.941926
0.219693,-2.130188
0.208709,-2.023679
0.198273,-1.922495
0.213523,-2.111728
0.202847,-2.006142
0.177283,-2.080724
0.168418,-1.976687
0.159997,-1.877853
0.126834,-2.069319
0.120492,-1.965853
0.114467,-2.154026
0.108744,-2.046324
0.103307,-1.944008
0.098142,-2.133273
0.093234,-2.026610
0.088573,-1.925279
0.084144,-2.115481
0.079937,-2.009707
0.075940,-1.909222
0.072143,-1.813760
0.043372,-2.008431
0.041203,-1.908009
0.039143,-1.812609
0.012022,-2.007337
0.011421,-1.906970
0.010850,-1.811621
-0.014856,-2.006398
0.000000,0.000000
0.000000,0.000000
0.000000,-0.286466
-0.025164,-0.557501
-0.074039,-0.811670
-0.145052,-1.047637
-0.236518,-1.264174
-0.346652,-1.460172
-0.473578,-1.634655
-0.615339,-1.786786
-0.769917,-1.915873
-0.935236,-2.021380
-1.109184,-2.102930
-1.289623,-2.160309
-1.474405,-2.193469
-1.661385,-2.202529
-1.848439,-2.187777
-2.033473,-2.149665
